Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2025-09-02,229.49752807617188,284.8880920410156,225.33999633789062,330.34295654296875,237.3800048828125,414.8580627441406,252.4204559326172,67.39306640625,160.04257202148438,118.2699966430664,730.8499755859375,404.01788330078125,203.86846923828125,240.17576599121094,178.05999755859375,298.25,68.53439331054688,315.760009765625,153.60995483398438,84.64389038085938,504.1763610839844,74.29000091552734,170.77037048339844,156.8928680419922,360.0785217285156,272.25079345703125,306.864013671875,349.3779602050781,43.05980682373047,97.8499984741211
2025-09-03,238.2390594482422,281.8398132324219,225.99000549316406,322.891845703125,232.3800048828125,413.9307556152344,256.00421142578125,67.26383972167969,156.314208984375,117.37999725341797,730.5599975585938,405.40997314453125,200.4956512451172,242.76150512695312,178.0,298.0609130859375,68.46492767333984,316.3900146484375,151.3496551513672,83.35659790039062,504.40594482421875,74.73999786376953,170.61038208007812,157.0716094970703,362.18359375,275.43792724609375,305.9497985839844,350.1763916015625,43.000823974609375,99.44000244140625
2025-09-04,239.5477752685547,278.1163635253906,235.67999267578125,329.8143005371094,230.75,419.0161437988281,243.58583068847656,67.58191680908203,155.94830322265625,118.80999755859375,748.9000244140625,411.69000244140625,201.5824432373047,245.82461547851562,178.75999450683594,302.3500671386719,67.73056030273438,316.989990234375,154.85459899902344,83.22787475585938,507.02105712890625,75.3499984741211,171.65032958984375,158.08453369140625,364.92718505859375,278.30633544921875,308.43414306640625,350.296142578125,43.433387756347656,100.93000030517578
2025-09-05,239.45787048339844,281.6313171386719,232.3300018310547,325.3955078125,229.61000061035156,421.867919921875,250.3240966796875,66.49846649169922,151.9628143310547,117.91000366210938,738.2100219726562,418.95001220703125,200.72987365722656,247.16720581054688,178.42999267578125,292.9557189941406,67.4427719116211,314.3800048828125,154.6355438232422,83.88141632080078,494.0752868652344,73.91000366210938,167.01058959960938,158.9087677001953,371.5616760253906,274.11328125,313.4127197265625,342.54150390625,43.630008697509766,100.51000213623047
2025-09-08,237.64962768554688,278.20574951171875,235.83999633789062,324.5875549316406,230.9499969482422,421.5688171386719,251.83148193359375,66.47857666015625,152.29905700683594,118.83999633789062,741.8499755859375,419.94000244140625,201.1983184814453,254.68576049804688,178.1300048828125,291.4928283691406,66.91680145263672,312.79998779296875,153.3411102294922,83.2674789428711,497.2693176269531,74.1500015258789,168.30050659179688,157.90577697753906,374.35516357421875,273.3762512207031,318.24224853515625,341.6233215332031,42.587921142578125,102.27999877929688
2025-09-09,234.123046875,277.9873046875,238.24000549316406,323.520263671875,229.52000427246094,416.8922424316406,251.62184143066406,66.9358139038086,153.13967895507812,117.37000274658203,763.9199829101562,415.3399963378906,200.68301391601562,257.6891784667969,176.9600067138672,296.408935546875,67.3435287475586,312.5199890136719,152.425048828125,83.78239440917969,497.4789123535156,73.5999984741211,170.7503662109375,158.3526611328125,360.5374450683594,272.4499816894531,345.7388000488281,343.3099670410156,42.83369445800781,102.29000091552734
2025-09-10,226.5703582763672,276.5376281738281,230.3300018310547,322.53277587890625,227.52000427246094,421.69842529296875,242.14834594726562,67.72107696533203,156.04718017578125,115.79000091552734,769.5800170898438,413.2300109863281,198.34078979492188,255.471435546875,175.7899932861328,299.0859375,67.3038330078125,305.94000244140625,152.91294860839844,83.20806884765625,499.43524169921875,74.25,177.32000732421875,156.25730895996094,356.6166076660156,272.3299865722656,344.6059265136719,337.4515686035156,42.75505065917969,100.41000366210938
2025-09-11,229.80722045898438,280.7277526855469,229.9499969482422,328.4876708984375,219.99000549316406,430.1441650390625,245.8518829345703,67.28372192382812,156.50210571289062,117.08000183105469,784.72998046875,423.4200134277344,201.7229766845703,255.60072326660156,178.5,304.0816345214844,67.10536193847656,308.42999267578125,158.78770446777344,84.3171157836914,500.0740661621094,74.33000183105469,177.1699981689453,157.52842712402344,367.8204040527344,279.42999267578125,351.3930969238281,342.81097412109375,43.39406204223633,102.6500015258789
2025-09-12,233.84332275390625,274.4326477050781,228.14999389648438,324.48779296875,215.94000244140625,430.28375244140625,242.33799743652344,66.13068389892578,155.3747100830078,115.95999908447266,780.0599975585938,422.69000244140625,198.11593627929688,252.05029296875,178.05999755859375,305.42510986328125,66.5,305.3999938964844,157.19454956054688,82.0,508.94744873046875,73.0,177.82000732421875,156.80348205566406,359.26043701171875,278.92999267578125,350.3000183105469,338.7590026855469,43.22693634033203,103.48999786376953
2025-09-15,236.47076416015625,272.45672607421875,231.42999267578125,326.4328918457031,215.75,434.69110107421875,242.0984344482422,66.61773681640625,155.57249450683594,115.62000274658203,786.760009765625,422.7099914550781,198.37826538085938,254.83493041992188,177.39999389648438,307.40545654296875,66.20999908447266,302.07000732421875,155.98973083496094,81.0199966430664,514.397216796875,73.02999877929688,177.75,155.7409210205078,356.2474670410156,276.29998779296875,347.8900146484375,338.3797302246094,43.128623962402344,103.69000244140625
2025-09-16,237.9193572998047,271.14605712890625,234.0500030517578,326.21343994140625,215.02000427246094,439.4075622558594,238.8939971923828,66.52828216552734,157.77786254882812,115.2300033569336,785.530029296875,421.45001220703125,197.6381072998047,256.10791015625,176.4600067138672,307.6940612792969,66.23999786376953,303.2900085449219,155.83041381835938,81.08999633789062,508.08905029296875,72.75,174.8800048828125,156.95245361328125,352.37652587890625,271.95001220703125,339.7799987792969,339.3578186035156,43.000823974609375,103.41999816894531
2025-09-17,238.75856018066406,272.7645263671875,231.6199951171875,335.1507873535156,214.6300048828125,449.3689270019531,242.2100067138672,67.31353759765625,158.32179260253906,116.0999984741211,794.219970703125,417.0,198.32205200195312,257.65936279296875,177.1999969482422,310.2416687011719,67.04000091552734,304.9700012207031,154.4961395263672,81.13999938964844,509.06719970703125,72.30999755859375,170.2899932861328,159.21661376953125,349.39349365234375,275.0299987792969,341.6099853515625,345.515625,43.4628791809082,104.2699966430664
2025-09-18,237.64962768554688,273.8765869140625,231.22999572753906,340.80645751953125,215.66000366210938,465.6222229003906,244.27999877929688,68.26777648925781,157.08558654785156,114.86000061035156,804.3099975585938,417.4800109863281,196.93544006347656,263.5469055175781,174.16000366210938,311.71453857421875,66.45999908447266,301.1400146484375,154.735107421875,81.52999877929688,507.5001525878906,72.0999984741211,176.24000549316406,156.22752380371094,348.7449951171875,277.8999938964844,334.82000732421875,337.511474609375,42.932003021240234,103.5999984741211
2025-09-19,245.26223754882812,283.3887634277344,231.47999572753906,340.2578430175781,215.64999389648438,465.2034606933594,247.08999633789062,67.80059814453125,154.48464965820312,113.76000213623047,805.0,415.69000244140625,196.15780639648438,264.939208984375,176.19000244140625,313.25701904296875,66.43000030517578,302.3800048828125,155.92999267578125,81.51000213623047,516.96240234375,70.88999938964844,176.6699981689453,154.95639038085938,345.9914245605469,277.0,336.69000244140625,340.9346618652344,42.745216369628906,102.33000183105469
2025-09-22,255.8319854736328,283.9745788574219,227.6300048828125,340.11822509765625,212.08999633789062,470.7475280761719,249.69000244140625,67.3433609008789,154.326416015625,112.55999755859375,805.5599975585938,412.0,195.81117248535156,269.8819580078125,174.2100067138672,310.9283447265625,66.20999908447266,302.989990234375,153.2017059326172,80.4000015258789,513.4889526367188,71.27999877929688,183.61000061035156,152.0070343017578,345.60235595703125,276.1099853515625,341.29998779296875,343.6792297363281,42.430625915527344,102.81999969482422
2025-09-23,254.18359375,284.7788391113281,220.7100067138672,340.6069641113281,216.33999633789062,469.909912109375,244.55999755859375,67.1346206665039,155.6812744140625,112.25,806.3200073242188,410.9100036621094,196.1016082763672,270.7471923828125,176.5800018310547,311.22686767578125,66.70999908447266,303.19000244140625,155.62130737304688,79.95999908447266,508.2787170410156,70.93000030517578,178.42999267578125,151.44097900390625,343.6469421386719,276.260009765625,347.69000244140625,338.03045654296875,42.61741256713867,102.5199966430664
2025-09-24,252.06564331054688,277.24261474609375,220.2100067138672,339.6194763183594,215.10000610351562,468.4441223144531,245.88999938964844,66.91593933105469,157.4218292236328,113.43000030517578,792.4299926757812,409.7699890136719,195.43641662597656,266.0630187988281,176.69000244140625,311.90362548828125,66.44999694824219,304.3299865722656,153.93853759765625,79.66999816894531,509.19696044921875,71.22000122070312,176.97000122070312,151.36154174804688,342.1603698730469,276.6600036621094,351.80999755859375,338.0104675292969,42.450286865234375,102.7300033569336
2025-09-25,256.6212158203125,269.259521484375,218.14999389648438,339.3202209472656,213.52999877929688,462.3915100097656,240.9499969482422,67.44275665283203,158.94483947753906,112.98999786376953,794.760009765625,407.45001220703125,194.59320068359375,279.8967590332031,177.72999572753906,311.9334716796875,65.9800033569336,302.29998779296875,152.37525939941406,77.5999984741211,506.0827941894531,69.23999786376953,177.69000244140625,151.09341430664062,339.30706787109375,274.2200012207031,345.55999755859375,334.26788330078125,42.61741256713867,103.05000305175781
2025-09-26,255.2126007080078,271.04681396484375,219.77999877929688,340.8164367675781,221.25999450683594,464.4256896972656,243.42999267578125,66.81654357910156,158.39102172851562,113.47000122070312,802.510009765625,410.0899963378906,195.05227661132812,282.7510070800781,179.7100067138672,314.53082275390625,65.66999816894531,305.239990234375,152.15618896484375,78.55999755859375,510.5045166015625,69.30999755859375,178.19000244140625,151.44097900390625,341.11285400390625,277.760009765625,344.0799865722656,336.70306396484375,42.87302017211914,103.16000366210938
2025-09-29,254.18359375,272.02978515625,222.1699981689453,341.44482421875,217.0800018310547,470.2589111328125,245.10000610351562,67.31353759765625,154.37586975097656,114.77999877929688,804.1199951171875,406.79998779296875,196.07350158691406,278.2657470703125,181.6199951171875,314.1626281738281,66.04000091552734,302.989990234375,153.42076110839844,78.58000183105469,513.6386108398438,69.55000305175781,181.85000610351562,152.46383666992188,342.1204833984375,276.5,345.17999267578125,339.487548828125,42.51910400390625,103.08000183105469
2025-09-30,254.38340759277344,280.2015075683594,219.57000732421875,331.32049560546875,215.8300018310547,475.7830505371094,237.0,68.00933837890625,153.57479858398438,114.5,796.3499755859375,405.19000244140625,197.2165069580078,280.6128234863281,185.4199981689453,313.90386962890625,66.31999969482422,303.8900146484375,154.51605224609375,83.93000030517578,516.982421875,69.7300033569336,186.5800018310547,152.58299255371094,345.45269775390625,279.2200012207031,345.29998779296875,340.70513916015625,43.207275390625,103.05999755859375
2025-10-01,255.20260620117188,296.3860778808594,220.6300048828125,327.7295837402344,215.1999969482422,479.4425354003906,235.69000244140625,68.33735656738281,152.87265014648438,112.94999694824219,785.510009765625,397.0199890136719,196.9167022705078,284.9190673828125,186.0500030517578,309.2066955566406,66.77999877929688,300.5199890136719,155.33255004882812,90.12999725341797,518.7391357421875,74.19999694824219,187.24000549316406,152.1162567138672,340.4244384765625,277.239990234375,348.29998779296875,347.1423645019531,43.08930206298828,101.95999908447266
2025-10-02,256.8809814453125,295.2938537597656,222.41000366210938,329.6447448730469,217.42999267578125,489.16461181640625,238.8800048828125,67.89999389648438,151.67601013183594,112.13999938964844,779.3800048828125,395.010009765625,197.69432067871094,285.1477966308594,185.97999572753906,306.0619812011719,66.0999984741211,299.8800048828125,158.12057495117188,89.51000213623047,514.7765502929688,74.56999969482422,188.88999938964844,150.99411010742188,343.09820556640625,280.0400085449219,353.7200012207031,345.26611328125,42.666568756103516,101.69999694824219
2025-10-03,257.7701110839844,295.7803955078125,219.50999450683594,329.40533447265625,216.3000030517578,496.4237365722656,240.36000061035156,67.91999816894531,151.85403442382812,112.47000122070312,789.97998046875,395.05999755859375,195.85800170898438,286.78875732421875,188.63999938964844,308.5299987792969,66.6500015258789,300.9800109863281,157.98117065429688,89.19000244140625,516.3834838867188,71.93000030517578,187.6199951171875,151.21258544921875,345.7919006347656,284.55999755859375,360.20001220703125,349.1484069824219,42.932003021240234,102.06999969482422
2025-10-06,256.44140625,292.0370788574219,220.89999389648438,331.1509094238281,219.72999572753906,493.9608154296875,245.77999877929688,68.91000366210938,152.31883239746094,112.75,796.780029296875,389.3299865722656,195.81117248535156,287.8330078125,188.16000366210938,309.17999267578125,66.0999984741211,296.0400085449219,155.26283264160156,88.80000305175781,527.5825805664062,71.16999816894531,185.5399932861328,149.36550903320312,336.12451171875,282.7300109863281,358.7699890136719,348.58953857421875,40.739688873291016,102.69999694824219
2025-10-07,256.23162841796875,293.447021484375,221.77999877929688,327.1410827636719,221.82000732421875,485.3156433105469,239.74000549316406,68.98999786376953,153.19900512695312,112.52999877929688,789.6500244140625,386.80999755859375,195.7924346923828,292.25860595703125,188.88999938964844,307.69000244140625,66.79000091552734,296.32000732421875,154.66542053222656,87.61000061035156,523.0010986328125,68.91000366210938,185.0399932861328,151.48069763183594,336.21429443359375,284.9700012207031,363.6600036621094,351.72332763671875,40.70036697387695,103.23999786376953
2025-10-08,257.8100891113281,292.5335388183594,225.22000122070312,323.0015869140625,225.32000732421875,500.6814880371094,240.42999267578125,70.33000183105469,152.04193115234375,111.88999938964844,776.510009765625,383.7900085449219,196.60752868652344,287.8727722167969,189.69000244140625,304.0299987792969,66.12000274658203,294.3999938964844,155.33255004882812,86.4000015258789,523.8695068359375,69.08999633789062,189.11000061035156,149.6435546875,336.782958984375,282.760009765625,369.9200134277344,350.6654052734375,40.62171936035156,102.9000015258789
2025-10-09,253.79396057128906,293.3377990722656,227.74000549316406,323.6199951171875,216.0,498.9265441894531,245.3300018310547,69.95999908447266,149.96511840820312,110.98999786376953,779.9600219726562,377.69000244140625,191.34217834472656,286.6495361328125,191.0800018310547,305.5299987792969,66.37000274658203,293.80999755859375,152.2259063720703,87.5,521.4241333007812,68.05999755859375,192.57000732421875,149.53431701660156,332.443115234375,274.4100036621094,367.69000244140625,346.3539733886719,40.1400032043457,101.7699966430664
2025-10-10,245.032470703125,288.0753479003906,216.3699951171875,316.260009765625,210.72999572753906,489.8924865722656,241.67999267578125,67.94000244140625,147.25538635253906,109.19000244140625,764.3599853515625,375.75,188.231689453125,276.2966003417969,190.72000122070312,300.8900146484375,67.04000091552734,297.010009765625,148.1135711669922,85.98999786376953,510.0054626464844,65.22000122070312,183.16000366210938,148.65049743652344,332.0340576171875,270.1199951171875,354.5,342.97064208984375,39.849998474121094,101.83999633789062
2025-10-13,247.42015075683594,290.3292541503906,220.07000732421875,323.1199951171875,215.55999755859375,503.31396484375,248.75,67.45999908447266,150.26181030273438,110.2699966430664,786.780029296875,379.3699951171875,190.10546875,275.69989013671875,190.89999389648438,307.9700012207031,66.80000305175781,300.1099853515625,150.45352172851562,85.69999694824219,513.0896606445312,67.37999725341797,188.32000732421875,146.4657745361328,331.38555908203125,270.3800048828125,358.6600036621094,342.621337890625,39.75,102.12000274658203
2025-10-14,247.53004455566406,291.7690124511719,216.38999938964844,332.8500061035156,214.3000030517578,525.9588623046875,239.77000427246094,68.66000366210938,150.7068328857422,111.16999816894531,770.760009765625,387.7200012207031,195.44577026367188,274.6357421875,190.85000610351562,302.0799865722656,67.51000213623047,304.55999755859375,151.8773956298828,84.69999694824219,512.610595703125,67.63999938964844,180.02999877929688,148.12417602539062,334.4883117675781,275.6400146484375,359.92999267578125,347.6913146972656,40.54999923706055,107.20999908447266
2025-10-15,249.09852600097656,295.21441650390625,215.57000732421875,330.6600036621094,214.0,532.52001953125,236.5800018310547,69.5199966430664,150.429931640625,111.70999908447266,767.9299926757812,388.29998779296875,189.72134399414062,279.2105407714844,191.1699981689453,305.69000244140625,67.08000183105469,305.25,152.81336975097656,84.11000061035156,512.4708251953125,68.45999908447266,179.8300018310547,146.39625549316406,331.9542541503906,269.45001220703125,361.1499938964844,345.0066223144531,40.380001068115234,109.02999877929688
2025-10-16,247.21035766601562,293.7151184082031,214.47000122070312,323.1199951171875,211.88999938964844,539.4102783203125,246.0,69.08999633789062,150.0343475341797,109.87999725341797,758.0900268554688,387.3900146484375,190.3490753173828,274.4567565917969,192.1199951171875,298.5400085449219,67.58999633789062,305.3299865722656,150.76219177246094,83.91999816894531,510.65423583984375,66.83999633789062,181.80999755859375,148.56112670898438,330.68719482421875,261.57000732421875,356.6700134277344,334.7369689941406,40.36000061035156,106.47000122070312
2025-10-17,252.045654296875,296.6938781738281,213.0399932861328,346.6199951171875,212.94000244140625,525.5700073242188,243.0800018310547,70.12999725341797,151.38922119140625,110.66999816894531,750.77001953125,391.8999938964844,190.15231323242188,279.7376403808594,193.22000122070312,297.55999755859375,68.44000244140625,308.0899963378906,151.98692321777344,84.79000091552734,512.62060546875,67.37000274658203,183.22000122070312,150.34861755371094,329.9688720703125,262.010009765625,356.6000061035156,341.2141418457031,40.54999923706055,107.7300033569336
2025-10-20,261.98602294921875,301.1818542480469,216.47999572753906,349.4800109863281,216.82000732421875,531.1799926757812,254.27999877929688,70.6500015258789,152.77374267578125,111.95999908447266,763.3200073242188,388.8900146484375,193.02859497070312,282.0946350097656,193.72000122070312,302.3599853515625,68.44000244140625,307.7699890136719,154.11776733398438,86.31999969482422,515.8245239257812,67.62000274658203,182.63999938964844,150.9047393798828,330.46771240234375,265.25,364.4800109863281,343.7291564941406,40.79999923706055,107.05000305175781
2025-10-21,262.5155029296875,299.00738525390625,222.02999877929688,355.2200012207031,217.25999450683594,524.6500244140625,263.4100036621094,70.72000122070312,152.09136962890625,114.30000305175781,758.97998046875,390.8999938964844,195.8861083984375,280.5033874511719,191.8800048828125,297.0899963378906,71.22000122070312,307.4800109863281,165.92701721191406,87.62000274658203,516.6929321289062,68.36000061035156,181.16000366210938,150.5670928955078,337.65093994140625,269.3399963378906,365.3699951171875,346.52362060546875,40.29999923706055,106.22000122070312
2025-10-22,258.19970703125,293.8839111328125,217.9499969482422,352.0,216.58999633789062,513.9099731445312,256.6400146484375,70.66000366210938,153.85171508789062,113.08000183105469,744.5999755859375,388.9700012207031,193.5719757080078,285.9334716796875,192.94000244140625,294.1099853515625,70.80999755859375,310.1099853515625,166.51449584960938,87.61000061035156,519.5675659179688,69.08000183105469,180.27999877929688,151.14306640625,333.0317077636719,268.489990234375,361.489990234375,344.67724609375,39.79999923706055,107.13999938964844
2025-10-23,259.3285827636719,290.8157958984375,221.08999633789062,354.92999267578125,217.77000427246094,520.5,255.0500030517578,70.2699966430664,154.83078002929688,113.02999877929688,750.780029296875,385.0299987792969,206.74473571777344,283.4372253417969,192.47000122070312,294.5400085449219,69.94000244140625,306.9700012207031,170.86581420898438,87.18000030517578,519.5875244140625,69.68000030517578,182.16000366210938,151.1529998779297,330.9765319824219,269.1000061035156,360.45001220703125,345.2760925292969,38.400001525878906,106.86000061035156
2025-10-24,262.56549072265625,289.6938171386719,224.2100067138672,357.55999755859375,221.35000610351562,522.72998046875,254.8300018310547,70.62999725341797,153.84182739257812,111.68000030517578,783.8800048828125,386.67999267578125,202.50059509277344,305.7740783691406,190.39999389648438,300.44000244140625,69.70999908447266,305.7900085449219,167.77906799316406,87.48999786376953,522.6318359375,69.11000061035156,186.25999450683594,152.49000549316406,333.2212829589844,269.8900146484375,362.5,346.69329833984375,38.81999969482422,106.16999816894531
2025-10-27,268.5496520996094,289.0980529785156,226.97000122070312,361.6700134277344,223.0,527.0700073242188,255.47000122070312,71.38999938964844,153.56491088867188,112.33999633789062,789.989990234375,385.2699890136719,201.4981231689453,311.3731994628906,190.3000030517578,304.1499938964844,70.05999755859375,310.0,167.6794891357422,88.0,530.527099609375,68.58999633789062,191.49000549316406,151.74000549316406,335.2964172363281,270.3399963378906,365.9800109863281,347.1324157714844,39.22999954223633,104.47000122070312
2025-10-28,268.7394714355469,290.0214538574219,229.25,361.0299987792969,223.3300018310547,524.469970703125,254.25999450683594,72.62000274658203,152.42762756347656,111.6500015258789,792.0900268554688,385.75,200.87977600097656,310.8560791015625,186.92999267578125,305.3599853515625,70.16000366210938,306.3999938964844,166.1162109375,87.02999877929688,541.057373046875,67.43000030517578,201.02999877929688,151.3699951171875,353.6236267089844,268.1300048828125,367.8399963378906,346.2142333984375,39.31999969482422,103.16999816894531
2025-10-29,269.4388122558594,289.7037048339844,230.3000030517578,358.2200012207031,213.5800018310547,585.489990234375,251.4600067138672,71.33000183105469,153.3869171142578,110.23999786376953,783.0599975585938,378.0400085449219,199.4556884765625,306.51995849609375,186.60000610351562,305.510009765625,68.3499984741211,302.3500061035156,163.92562866210938,86.58000183105469,540.538330078125,65.3499984741211,207.0399932861328,148.77000427246094,344.9239501953125,267.9100036621094,355.260009765625,340.6053466796875,40.209999084472656,102.45999908447266
2025-10-30,271.13714599609375,289.9320983886719,222.86000061035156,358.8800048828125,200.0800018310547,583.1500244140625,256.6499938964844,72.91000366210938,151.82435607910156,111.83999633789062,790.1599731445312,379.54998779296875,198.9185791015625,308.3598327636719,189.0500030517578,309.44000244140625,68.9800033569336,302.42999267578125,165.7378387451172,86.27999877929688,524.77783203125,64.9000015258789,202.88999938964844,149.5800018310547,347.0888671875,271.010009765625,344.75,344.3479309082031,38.959999084472656,102.2300033569336
2025-10-31,270.108154296875,296.3165588378906,244.22000122070312,360.7300109863281,201.02000427246094,577.260009765625,260.4100036621094,73.11000061035156,155.97796630859375,112.62000274658203,789.3699951171875,379.5899963378906,200.13131713867188,305.724365234375,188.8699951171875,311.1199951171875,68.9000015258789,298.42999267578125,165.78762817382812,85.9800033569336,516.8426513671875,64.58999633789062,202.49000549316406,150.3699951171875,344.1357727050781,268.6199951171875,341.55999755859375,340.06640625,39.7400016784668,101.18000030517578
2025-11-03,268.7894287109375,294.2016296386719,254.0,361.6199951171875,204.5500030517578,570.5900268554688,261.3399963378906,74.44999694824219,152.33860778808594,112.12000274658203,785.52001953125,378.3500061035156,196.59251403808594,303.0590515136719,186.25999450683594,309.3500061035156,67.97000122070312,296.3699951171875,161.49606323242188,82.48999786376953,516.0641479492188,62.650001525878906,206.8800048828125,148.02000427246094,344.83416748046875,267.6600036621094,333.7900085449219,336.2340087890625,39.470001220703125,101.58999633789062
2025-11-04,269.7784729003906,294.59881591796875,249.32000732421875,360.489990234375,198.0500030517578,547.5800170898438,254.44000244140625,72.31999969482422,151.69578552246094,111.47000122070312,790.8300170898438,383.0799865722656,195.29031372070312,299.2003173828125,186.86000061035156,309.25,68.66000366210938,299.2099914550781,159.9029083251953,83.86000061035156,513.3692016601562,61.22999954223633,198.69000244140625,147.1699981689453,342.18035888671875,277.2799987792969,330.8299865722656,339.62725830078125,39.31999969482422,102.2699966430664
2025-11-05,269.8783874511719,317.59478759765625,250.1999969482422,365.79998779296875,197.6199951171875,569.1500244140625,252.67999267578125,72.0999984741211,150.97386169433594,111.36000061035156,793.0900268554688,373.8399963378906,195.87680053710938,305.0878601074219,186.0,311.67999267578125,68.51000213623047,305.6700134277344,163.61695861816406,84.38999938964844,506.2125549316406,62.11000061035156,195.2100067138672,145.7899932861328,334.9871520996094,276.6499938964844,327.739990234375,339.3677978515625,39.689998626708984,101.47000122070312
2025-11-06,269.50872802734375,313.35504150390625,243.0399932861328,365.7300109863281,196.5,569.780029296875,239.27000427246094,71.04000091552734,151.25076293945312,110.48999786376953,787.5800170898438,369.07000732421875,194.74359130859375,310.7068786621094,186.97000122070312,313.4200134277344,69.05999755859375,298.4100036621094,163.1489715576172,85.77999877929688,496.1713562011719,61.88999938964844,188.0800018310547,146.1300048828125,332.882080078125,276.260009765625,321.55999755859375,336.29388427734375,39.81999969482422,101.68000030517578
2025-11-07,268.2099914550781,317.9324035644531,244.41000366210938,368.5400085449219,194.61000061035156,563.0999755859375,239.8800048828125,71.06999969482422,153.30780029296875,110.73999786376953,786.3400268554688,371.1099853515625,192.91455078125,304.70001220703125,186.57000732421875,314.2099914550781,70.55000305175781,299.6600036621094,164.1347198486328,86.27999877929688,495.8918762207031,61.09000015258789,188.14999389648438,146.97999572753906,339.3669128417969,279.80999755859375,324.2099914550781,335.3557434082031,40.029998779296875,102.58999633789062
2025-11-10,269.42999267578125,321.3678894042969,248.39999389648438,367.8800048828125,194.80999755859375,570.8499755859375,241.7100067138672,72.08999633789062,153.9308319091797,112.23999786376953,797.2000122070312,370.42999267578125,194.9026336669922,309.1300048828125,188.41000366210938,316.8900146484375,70.5199966430664,299.1000061035156,166.95262145996094,86.75,505.0547180175781,60.79999923706055,199.0500030517578,145.5,341.7513427734375,282.3900146484375,321.5799865722656,334.18804931640625,39.849998474121094,102.41999816894531
2025-11-11,275.25,336.05316162109375,249.10000610351562,370.1600036621094,195.2100067138672,567.9299926757812,244.5,71.70999908447266,154.51431274414062,114.8499984741211,810.3099975585938,374.239990234375,199.216796875,313.7200012207031,193.8300018310547,315.6199951171875,71.61000061035156,306.8299865722656,167.94833374023438,90.94999694824219,507.7297058105469,63.150001525878906,193.16000366210938,148.5399932861328,344.2754211425781,286.0199890136719,327.45001220703125,338.2500305175781,40.70000076293945,103.44000244140625
2025-11-12,273.4700012207031,333.89849853515625,244.1999969482422,372.7699890136719,195.5,573.02001953125,246.02000427246094,73.95999908447266,151.62657165527344,116.6500015258789,838.969970703125,371.1300048828125,200.38975524902344,314.9800109863281,194.38999938964844,320.4100036621094,71.51000213623047,306.94000244140625,170.3480224609375,91.44999694824219,510.1851501464844,64.19999694824219,193.8000030517578,148.00999450683594,343.9162902832031,286.1300048828125,339.05999755859375,338.8800048828125,40.79999923706055,103.44000244140625
2025-11-13,272.95001220703125,333.6204833984375,237.5800018310547,364.7300109863281,194.5800018310547,553.5499877929688,240.42999267578125,77.37999725341797,153.86160278320312,107.61000061035156,805.5,368.07000732421875,198.67999267578125,304.8599853515625,195.25,309.4800109863281,71.06999969482422,307.5799865722656,169.88998413085938,92.93000030517578,502.34979248046875,66.02999877929688,186.86000061035156,147.9600067138672,338.04998779296875,287.4200134277344,332.5199890136719,336.0799865722656,41.11000061035156,102.54000091552734
2025-11-14,272.4100036621094,334.3552551269531,234.69000244140625,357.17999267578125,194.52000427246094,554.030029296875,243.66000366210938,78.0,155.8790740966797,105.80000305175781,790.9099731445312,362.3599853515625,199.0399932861328,305.69000244140625,195.92999267578125,303.6099853515625,71.16000366210938,307.0299987792969,167.5800018310547,92.91999816894531,509.2268981933594,64.16999816894531,190.1699981689453,147.6699981689453,332.17999267578125,287.2900085449219,321.8599853515625,330.0199890136719,41.060001373291016,102.4800033569336
2025-11-17,267.4599914550781,339.2900390625,232.8699951171875,341.25,191.80999755859375,552.0499877929688,237.02999877929688,77.77999877929688,153.11000061035156,105.69000244140625,775.5599975585938,358.0299987792969,196.0800018310547,297.1700134277344,199.5800018310547,300.3699951171875,70.68000030517578,304.8999938964844,165.38999938964844,92.86000061035156,506.54193115234375,62.900001525878906,186.60000610351562,145.82000732421875,326.80999755859375,284.510009765625,320.5199890136719,325.75,41.0099983215332,102.94999694824219
2025-11-18,267.44000244140625,341.55389404296875,222.5500030517578,340.6600036621094,189.6300048828125,546.8800048828125,233.5,77.37000274658203,153.6199951171875,106.27999877929688,776.2999877929688,336.4800109863281,191.4499969482422,289.95001220703125,200.0,299.4100036621094,71.22000122070312,304.5899963378906,165.7899932861328,96.43000030517578,492.8675537109375,62.4900016784668,181.36000061035156,146.99000549316406,323.8299865722656,286.8500061035156,313.5799865722656,321.17999267578125,41.47999954223633,101.38999938964844
2025-11-19,268.55999755859375,339.97515869140625,222.69000244140625,344.6400146484375,185.6999969482422,553.1099853515625,227.8800048828125,78.38999938964844,151.6999969482422,104.66999816894531,785.989990234375,334.5,190.57000732421875,288.5299987792969,202.50999450683594,303.2699890136719,71.11000061035156,302.739990234375,166.5800018310547,95.05000305175781,486.2099914550781,62.63999938964844,186.52000427246094,146.99000549316406,329.7799987792969,285.4700012207031,309.0899963378906,324.1199951171875,41.189998626708984,100.61000061035156
